isbn13,isbn,title,shelf,users,rank,year_read
9780446603638,0446603635,"Imago (Xenogenesis, #3)",aliens,46,9,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",sci-fi-fantasy,46,9,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",post-apocalyptic,35,11,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",scifi-fantasy,33,12,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",female-author,27,13,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",dystopian,21,14,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",dystopia,20,15,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",fantasy-sci-fi,17,16,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",octavia-butler,17,16,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",african-american,15,18,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",afrofuturism,14,19,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",sff,14,19,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",feminist,14,19,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",sci-fi-and-fantasy,13,22,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",apocalyptic,12,23,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",gender,12,23,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",feminism,12,23,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",science-fiction-fantasy,12,23,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",queer,12,23,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",novel,12,23,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",poc,11,29,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",women-authors,11,29,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",fantasy-scifi,11,29,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",speculative,11,29,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",women-writers,9,33,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",classics,9,33,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",sf-f,9,33,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",biopunk,9,33,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",poc-author,8,37,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",female-authors,8,37,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",american,8,37,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",post-apocalypse,8,37,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",dystopian-post-apocalyptic,7,41,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",black-authors,7,41,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",science,7,41,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",authors-of-color,6,44,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",writers-of-color,6,44,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",1980s,6,44,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",20th-century,6,44,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",science-fiction-and-fantasy,6,44,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",adult-fiction,6,44,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",sf-fantasy,6,44,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",sciencefiction,6,44,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",ciencia-ficción,5,52,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",author-female,5,52,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",digital,5,52,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",adult,5,52,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",genre-science-fiction,5,52,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",english,5,52,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",default,5,52,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",spec-fic,5,52,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",feminist-sci-fi,5,52,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",apocalypse,4,61,2018
9780446603638,0446603635,"Imago (Xenogenesis, #3)",octavia-e-butler,4,61,2018
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",science-fiction,261,1,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",sci-fi,193,2,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",fiction,138,3,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",fantasy,83,4,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",scifi,52,5,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",series,38,6,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",speculative-fiction,38,6,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",sci-fi-fantasy,28,8,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",sf,26,9,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",dystopia,24,10,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",post-apocalyptic,23,11,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",dystopian,20,12,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",octavia-butler,17,13,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",scifi-fantasy,17,13,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",horror,16,15,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",female-author,16,15,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",women-authors,9,17,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",science-fiction-fantasy,9,17,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",african-american,9,17,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",poc-author,8,20,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",authors-of-color,8,20,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",aliens,8,20,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",apocalyptic,8,20,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",feminism,8,20,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",speculative,7,25,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",adult,7,25,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",fantasy-sci-fi,7,25,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",science,7,25,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",humble-bundle,6,29,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",poc,6,29,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",afrofuturism,6,29,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",novel,6,29,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",octavia-e-butler,6,29,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",default,6,29,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",poc-authors,6,29,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",sf-f,6,29,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",african-american-lit,6,29,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",female-authors,5,38,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",black-authors,5,38,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",women,5,38,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",sff,5,38,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",suspense,4,42,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",author-of-color,4,42,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",by-women,4,42,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",1980s,4,42,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",fantasy-scifi,4,42,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",adult-fiction,4,42,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",sciencefiction,4,42,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",sf-fantasy,4,42,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",fantasy-and-sci-fi,3,50,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",sci-fi-dystopia,3,50,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",20th-century,3,50,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",american,3,50,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",genre-science-fiction,3,50,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",black-author,3,50,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",gave-up,3,50,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",prose,3,50,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",sci-fi-fantasy-horror,3,50,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",feminist-sci-fi,3,50,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",nook,3,50,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",kobo,3,50,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",feminist-sf,3,50,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",classics,3,50,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",favorite-authors,3,50,2019
9780446603706,0446603708,"Clay's Ark (Patternmaster, #3)",race,3,50,2019
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",science-fiction,1434,1,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",sci-fi,1172,2,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",fiction,623,3,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",scifi,304,4,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",fantasy,213,5,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",sci-fi-fantasy,139,6,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",series,138,7,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",aliens,129,8,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",sf,110,9,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",post-apocalyptic,108,10,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",speculative-fiction,87,11,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",dystopia,85,12,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",scifi-fantasy,73,13,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",dystopian,72,14,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",horror,67,15,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",sword-and-laser,66,16,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",female-author,64,17,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",sff,53,18,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",adult,48,19,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",fantasy-sci-fi,45,20,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",apocalyptic,39,21,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",african-american,38,22,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",poc,38,22,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",feminism,38,22,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",classics,35,25,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",science-fiction-fantasy,33,26,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",sci-fi-and-fantasy,30,27,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",novel,29,28,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",afrofuturism,29,28,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",feminist,29,28,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",fantasy-scifi,28,31,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",poc-author,27,32,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",authors-of-color,26,33,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",adult-fiction,26,33,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",space,25,35,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",abandoned,24,36,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",speculative,24,36,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",female-authors,24,36,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",post-apocalypse,22,39,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",octavia-butler,22,39,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",first-contact,22,39,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",female-protagonist,22,39,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",school,22,39,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",women-authors,20,44,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",1980s,20,44,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",bookclub,19,46,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",ciencia-ficción,19,46,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",sword-laser,18,48,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",science,18,48,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",apocalypse,16,50,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",20th-century,16,50,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",women,15,52,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",sciencefiction,15,52,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",poc-authors,15,52,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",biopunk,15,52,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",sf-fantasy,14,56,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",science-fiction-and-fantasy,14,56,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",black-authors,13,58,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",default,13,58,2018
9780446603775,0446603775,"Dawn (Xenogenesis, #1)",women-writers,13,58,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",science-fiction,592,1,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",sci-fi,450,2,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",fiction,247,3,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",scifi,108,4,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",fantasy,85,5,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",series,65,6,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",sf,57,7,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",sci-fi-fantasy,54,8,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",aliens,52,9,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",speculative-fiction,48,10,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",post-apocalyptic,47,11,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",dystopia,38,12,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",scifi-fantasy,36,13,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",dystopian,27,14,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",female-author,26,15,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",fantasy-sci-fi,20,16,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",sff,17,17,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",octavia-butler,16,18,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",science-fiction-fantasy,15,19,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",novel,15,19,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",afrofuturism,14,21,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",women-authors,14,21,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",adult,14,21,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",gender,14,21,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",african-american,14,21,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",post-apocalypse,13,26,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",speculative,13,26,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",feminist,13,26,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",sci-fi-and-fantasy,13,26,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",feminism,13,26,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",poc,12,31,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",apocalyptic,12,31,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",queer,12,31,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",authors-of-color,11,34,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",female-authors,11,34,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",fantasy-scifi,11,34,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",poc-author,10,37,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",science,10,37,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",ciencia-ficción,9,39,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",women-writers,9,39,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",american,9,39,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",adult-fiction,9,39,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",classics,8,43,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",abandoned,8,43,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",spec-fic,8,43,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",author-female,7,46,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",dystopian-post-apocalyptic,7,46,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",horror,7,46,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",sf-f,7,46,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",sciencefiction,7,46,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",biopunk,7,46,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",women,7,46,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",author-woman,6,53,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",poc-authors,6,53,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",genre-science-fiction,6,53,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",english,6,53,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",first-contact,6,53,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",family,6,53,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",favorite-authors,6,53,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",black-authors,6,53,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",1980s,6,53,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",sf-fantasy,6,53,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",science-fiction-and-fantasy,6,53,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",digital,5,64,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",space,5,64,2018
9780446603782,0446603783,"Adulthood Rites (Xenogenesis, #2)",future,5,64,2018
9780446674331,0446674338,Brown Girl in the Ring,fantasy,398,1,2019
9780446674331,0446674338,Brown Girl in the Ring,fiction,240,2,2019
9780446674331,0446674338,Brown Girl in the Ring,science-fiction,167,3,2019
9780446674331,0446674338,Brown Girl in the Ring,sci-fi,150,4,2019
9780446674331,0446674338,Brown Girl in the Ring,dystopia,83,5,2019
9780446674331,0446674338,Brown Girl in the Ring,urban-fantasy,74,6,2019
9780446674331,0446674338,Brown Girl in the Ring,speculative-fiction,68,7,2019
9780446674331,0446674338,Brown Girl in the Ring,dystopian,65,8,2019
9780446674331,0446674338,Brown Girl in the Ring,canadian,54,9,2019
9780446674331,0446674338,Brown Girl in the Ring,sci-fi-fantasy,43,10,2019
9780446674331,0446674338,Brown Girl in the Ring,scifi,42,11,2019
9780446674331,0446674338,Brown Girl in the Ring,caribbean,34,12,2019
9780446674331,0446674338,Brown Girl in the Ring,sff,33,13,2019
9780446674331,0446674338,Brown Girl in the Ring,magical-realism,29,14,2019
9780446674331,0446674338,Brown Girl in the Ring,female-author,28,15,2019
9780446674331,0446674338,Brown Girl in the Ring,post-apocalyptic,27,16,2019
9780446674331,0446674338,Brown Girl in the Ring,afrofuturism,26,17,2019
9780446674331,0446674338,Brown Girl in the Ring,poc,25,18,2019
9780446674331,0446674338,Brown Girl in the Ring,canada,24,19,2019
9780446674331,0446674338,Brown Girl in the Ring,horror,21,20,2019
9780446674331,0446674338,Brown Girl in the Ring,fantasy-sci-fi,20,21,2019
9780446674331,0446674338,Brown Girl in the Ring,sf,18,22,2019
9780446674331,0446674338,Brown Girl in the Ring,science-fiction-fantasy,18,22,2019
9780446674331,0446674338,Brown Girl in the Ring,scifi-fantasy,18,22,2019
9780446674331,0446674338,Brown Girl in the Ring,poc-author,16,25,2019
9780446674331,0446674338,Brown Girl in the Ring,authors-of-color,15,26,2019
9780446674331,0446674338,Brown Girl in the Ring,adult,15,26,2019
9780446674331,0446674338,Brown Girl in the Ring,black-authors,15,26,2019
9780446674331,0446674338,Brown Girl in the Ring,toronto,15,26,2019
9780446674331,0446674338,Brown Girl in the Ring,magic,14,30,2019
9780446674331,0446674338,Brown Girl in the Ring,feminism,14,30,2019
9780446674331,0446674338,Brown Girl in the Ring,african-american,13,32,2019
9780446674331,0446674338,Brown Girl in the Ring,women,12,33,2019
9780446674331,0446674338,Brown Girl in the Ring,adult-fiction,11,34,2019
9780446674331,0446674338,Brown Girl in the Ring,novel,11,34,2019
9780446674331,0446674338,Brown Girl in the Ring,women-authors,10,36,2019
9780446674331,0446674338,Brown Girl in the Ring,magic-realism,10,36,2019
9780446674331,0446674338,Brown Girl in the Ring,canadian-lit,10,36,2019
9780446674331,0446674338,Brown Girl in the Ring,queer,10,36,2019
9780446674331,0446674338,Brown Girl in the Ring,feminist,10,36,2019
9780446674331,0446674338,Brown Girl in the Ring,canlit,10,36,2019
9780446674331,0446674338,Brown Girl in the Ring,female-authors,10,36,2019
9780446674331,0446674338,Brown Girl in the Ring,supernatural,9,43,2019
9780446674331,0446674338,Brown Girl in the Ring,mythology,9,43,2019
9780446674331,0446674338,Brown Girl in the Ring,race,9,43,2019
9780446674331,0446674338,Brown Girl in the Ring,sf-fantasy,9,43,2019
9780446674331,0446674338,Brown Girl in the Ring,abandoned,8,47,2019
9780446674331,0446674338,Brown Girl in the Ring,canadian-literature,8,47,2019
9780446674331,0446674338,Brown Girl in the Ring,paranormal,8,47,2019
9780446674331,0446674338,Brown Girl in the Ring,female-protagonist,8,47,2019
9780446674331,0446674338,Brown Girl in the Ring,speculative,8,47,2019
9780446674331,0446674338,Brown Girl in the Ring,stand-alone,8,47,2019
9780446674331,0446674338,Brown Girl in the Ring,canadian-author,8,47,2019
9780446674331,0446674338,Brown Girl in the Ring,sf-f,8,47,2019
9780446674331,0446674338,Brown Girl in the Ring,apocalyptic,7,55,2019
9780446674331,0446674338,Brown Girl in the Ring,religion,7,55,2019
9780446674331,0446674338,Brown Girl in the Ring,ya,7,55,2019
9780446674331,0446674338,Brown Girl in the Ring,poc-authors,7,55,2019
9780446674331,0446674338,Brown Girl in the Ring,woc,7,55,2019
9780446674331,0446674338,Brown Girl in the Ring,author-of-color,7,55,2019
9780446674331,0446674338,Brown Girl in the Ring,science-fantasy,7,55,2019
9780446674331,0446674338,Brown Girl in the Ring,school,7,55,2019
9780446674331,0446674338,Brown Girl in the Ring,canadiana,7,55,2019
9780446674331,0446674338,Brown Girl in the Ring,black,7,55,2019
9780446674331,0446674338,Brown Girl in the Ring,genre-fantasy,6,65,2019
9780446674331,0446674338,Brown Girl in the Ring,afro-futurism,6,65,2019
9780446674331,0446674338,Brown Girl in the Ring,fantasy-sf,6,65,2019
9780446674331,0446674338,Brown Girl in the Ring,aoc,6,65,2019
9780446674331,0446674338,Brown Girl in the Ring,1990s,6,65,2019
9780446674331,0446674338,Brown Girl in the Ring,diversity,6,65,2019
9780446674331,0446674338,Brown Girl in the Ring,writers-of-color,6,65,2019
9780446674331,0446674338,Brown Girl in the Ring,diverse,6,65,2019
9780446674331,0446674338,Brown Girl in the Ring,can-lit,6,65,2019
9780446674331,0446674338,Brown Girl in the Ring,women-writers,6,65,2019
9780446674331,0446674338,Brown Girl in the Ring,bookclub,5,75,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",science-fiction,1586,1,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",fiction,1450,2,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",sci-fi,1184,3,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",dystopia,662,4,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",dystopian,578,5,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",fantasy,371,6,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",post-apocalyptic,315,7,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",scifi,286,8,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",speculative-fiction,196,9,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",sci-fi-fantasy,194,10,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",series,189,11,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",sf,129,12,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",african-american,111,13,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",scifi-fantasy,96,14,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",religion,93,15,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",apocalyptic,93,15,2019
9780446675505,0446675504,"Parable of the Sower (Earthseed, #1)",sff,88,17,2019
